ingredient_id,name,normalized_name,recipe_ids,recipe_count
2040,팽이버섯,팽이버섯,"[7017031, 7017058, 7017079, 7017237, 7017288, 7017562, 7017643, 7017646, 7017655, 7017943, 7017944, 7018199, 7018221, 7018266, 7018283, 7018621, 7018661, 7018808, 7019165, 7019190, 7019254, 7019433, 7019455, 7019706, 7019786, 7019856, 7019939, 7019998, 7020039, 7020113, 7020148, 7020449, 7020620, 7021205, 7021297, 7021382, 7021430, 7021512, 7021513, 7021700, 7021871, 7021879, 7021953, 7022747, 7022859, 7023126, 7023282, 7024119, 7024133, 7024426, 7024475, 7024697, 7025083, 7025095, 7025671, 7025723, 7025931, 7025979, 7027007, 7027824, 7028313, 7028399, 7029085, 7029086, 7029202, 7029238, 7029300, 7029437, 7029613, 7030046, 7030055, 7031147, 7031920, 7032267, 7032568, 7033090, 7035206, 7035581, 7036177]",79
2041,팽이버섯 작은봉지,팽이버섯작은봉지,[7021105],1
2042,펄솔트,펄솔트,[7025744],1
2043,페스토,페스토,[7025522],1
2044,페투치네,페투치네,[7029081],1
2045,페투치니면,페투치니면,[7021078],1
2046,페파론치노,페파론치노,[7020198],1
2047,페퍼로니 햄,페퍼로니햄,[7017313],1
2048,페퍼론치노,페퍼론치노,"[7027235, 7028221, 7028288, 7028399, 7031530]",5
2049,페페론치노,페페론치노,"[7016973, 7017023, 7017138, 7017743, 7018701, 7019741, 7019783, 7020033, 7020632, 7020842, 7020936, 7021114, 7021482, 7021565, 7021612, 7021703, 7021743, 7022129, 7022892, 7023026, 7023416, 7024684, 7025195, 7026650, 7027304, 7028555, 7030982, 7036575]",28
2050,펜네 파스타,펜네파스타,[7022892],1
2051,편마늘,편마늘,"[7017397, 7018622, 7025406]",3
2052,편생강,편생강,"[7017397, 7018100, 7021512, 7022675, 7023609, 7035955]",6
2053,편육,편육,[7031646],1
2054,포도씨유,포도씨유,"[7018004, 7018374, 7018952, 7020689, 7020692, 7020829, 7020958, 7021105, 7025810, 7028329, 7029151, 7029210, 7030920, 7031352, 7033492, 7033838]",16
2055,포두부,포두부,[7020674],1
2056,포카칩,포카칩,[7030311],1
2057,표고버섯,표고버섯,"[7016837, 7017004, 7017023, 7017039, 7017210, 7017655, 7017704, 7017706, 7017776, 7017877, 7018022, 7018042, 7018133, 7018243, 7018283, 7018309, 7018429, 7018452, 7018506, 7018563, 7018661, 7018719, 7018855, 7018924, 7018956, 7018983, 7018993, 7019063, 7019093, 7019217, 7019284, 7019353, 7019430, 7019434, 7019505, 7019584, 7019586, 7019621, 7019735, 7019974, 7020106, 7020111, 7020113, 7020180, 7020224, 7020278, 7020364, 7020369, 7020447, 7020541, 7020548, 7020629, 7020811, 7020886, 7021164, 7021336, 7021350, 7021430, 7021434, 7021493, 7021512, 7021875, 7022298, 7022686, 7023258, 7023282, 7023432, 7023955, 7024075, 7024442, 7024508, 7024668, 7025002, 7025762, 7025801, 7025805, 7025931, 7027105, 7027181, 7028229, 7028248, 7028329, 7028429, 7029086, 7029337, 7029437, 7029804, 7030595, 7031254, 7031920, 7032030, 7033205, 7033256, 7034129, 7034812, 7035927, 7036541, 7037872, 7039515]",99
2058,표고버섯가루,표고버섯가루,"[7016983, 7020646, 7022627]",3
2059,표고버섯불린 물,표고버섯불린물,[7020684],1
2060,푸실리,푸실리,"[7018214, 7023842, 7023984, 7028804]",4
2061,푸주,푸주,[7020874],1
2062,풋고추,풋고추,"[7019667, 7025702, 7025899, 7031213, 7031407, 7032421, 7033205, 7033921, 7034233, 7036323]",10
2063,풋마늘,풋마늘,[7020398],1
2064,풋마늘대,풋마늘대,[7021402],1
2065,프랑크소세지,프랑크소세지,"[7018178, 7025671]",2
2066,프랑크 소시지,프랑크소시지,[7021925],1
2067,프레첼,프레첼,"[7017558, 7034253]",2
2068,플레인요거트,플레인요거트,"[7017413, 7017700, 7031349, 7034520]",4
2069,플레인 크림치즈,플레인크림치즈,[7026537],1
2070,피마자 삶은것,피마자삶은것,[7020555],1
2071,피망,피망,"[7016926, 7017403, 7018516, 7018747, 7019406, 7019470, 7019733, 7019812, 7020046, 7020111, 7022639, 7022810, 7023722, 7026832, 7027533, 7029317, 7029895, 7031055]",18
2072,피쉬소스,피쉬소스,[7025102],1
2073,피스타치오,피스타치오,[7017409],1
2074,피스타치오 스프레드,피스타치오스프레드,"[7029961, 7035284]",2
2075,피스타치오 퓨레,피스타치오퓨레,"[7017409, 7022266]",2
2076,피시소스,피시소스,"[7018464, 7019798, 7020525, 7022215, 7031479, 7033355]",6
2077,피자치즈,피자치즈,"[7017618, 7017850, 7018853, 7019813, 7020081, 7020140, 7020298, 7020597, 7023526, 7029259, 7033714, 7035448]",12
2078,피칸,피칸,"[7019751, 7019888, 7032449]",3
2079,피클,피클,"[7018818, 7018825, 7027392, 7032886]",4
2080,피클 국물,피클국물,"[7018264, 7018825]",2
2081,피클링스파이스,피클링스파이스,"[7021367, 7024494, 7028185, 7029174, 7029254, 7029388]",6
2082,피클물,피클물,[7019335],1
2083,피클스파이스,피클스파이스,[7024115],1
2084,피클초,피클초,"[7020303, 7020973, 7029904]",3
2085,피타브레드,피타브레드,"[7018111, 7027524, 7027875]",3
2086,하루견과,하루견과,"[7017850, 7021346]",2
2087,하이디라오 마라샹궈 소스,하이디라오마라샹궈소스,[7020874],1
2088,하프 마요네즈,하프마요네즈,[7028229],1
2089,한돈 대패목심,한돈대패목심,[7034277],1
2090,한방삼계탕재료,한방삼계탕재료,[7019754],1
2091,한방재료,한방재료,[7029167],1
2092,한알 육수,한알육수,"[7017824, 7017845, 7017944, 7024523]",4
2093,한약재 재료,한약재재료,[7023979],1
2094,한우 등심,한우등심,[7017395],1
2095,한우 사골,한우사골,[7017778],1
2096,한우 사태,한우사태,"[7017210, 7019353]",2
2097,한우 산적용,한우산적용,[7023034],1
2098,한우소고기,한우소고기,[7016868],1
2099,한우 양,한우양,[7017034],1
2100,한우잡뼈,한우잡뼈,[7017778],1
2101,한천가루,한천가루,"[7018056, 7020423]",2
2102,한치,한치,"[7029198, 7029430]",2
2103,할라피뇨,할라피뇨,[7023051],1
2104,핫도그,핫도그,[7029016],1
2105,핫도그번,핫도그번,[7027575],1
2106,핫소스,핫소스,"[7017310, 7021278, 7027206]",3
2107,핫초코 미떼,핫초코미떼,[7017173],1
2108,핫초코 파우더,핫초코파우더,"[7030080, 7035822, 7039180]",3
2109,핫케이크 가루,핫케이크가루,[7021371],1
2110,핫케이크 믹스,핫케이크믹스,[7019045],1
2111,핫케익 가루,핫케익가루,[7027086],1
2112,항정살,항정살,[7028262],1
2113,해물동전 육수,해물동전육수,[7027520],1
2114,해물모듬,해물모듬,"[7018678, 7027796]",2
2115,해물믹스,해물믹스,"[7019625, 7024668]",2
2116,해물육수,해물육수,"[7024423, 7025218, 7027257]",3
2117,해물육수 팩,해물육수팩,[7018950],1
2118,해바라기씨,해바라기씨,"[7018072, 7019485, 7021597, 7029068]",4
2119,해바라기유,해바라기유,[7019112],1
2120,해선장,해선장,[7020525],1
2121,해주 냉면,해주냉면,[7020973],1
2122,해파리,해파리,[7017871],1
2123,햄,햄,"[7017702, 7018197, 7018240, 7018626, 7018727, 7019801, 7020544, 7020549, 7020801, 7021418, 7021886, 7024672, 7025207, 7026359, 7027533, 7028027, 7029091, 7029481, 7030191, 7031419, 7031771, 7034323]",22
2124,햄슬라이스,햄슬라이스,[7022981],1
2125,햇반,햇반,[7034812],1
2126,허니머스타드,허니머스타드,"[7017484, 7017812, 7018072, 7023722, 7024809, 7028518]",6
2127,허니머스터드,허니머스터드,"[7019199, 7023252, 7027392, 7033370]",4
2128,허브맛솔트,허브맛솔트,"[7019341, 7024402]",2
2129,허브믹스,허브믹스,[7028648],1
2130,허브소금,허브소금,"[7017989, 7018513, 7036575]",3
2131,허브솔트,허브솔트,"[7016872, 7017697, 7018214, 7019484, 7020208, 7023335, 7025118, 7030143]",8
2132,헤이즐넛,헤이즐넛,"[7022266, 7023676, 7030761]",3
2133,헤이즐넛시럽,헤이즐넛시럽,"[7016836, 7017154, 7017492, 7020742, 7024812, 7026216, 7026956, 7029622, 7034401, 7035157, 7037141, 7039030]",12
2134,현미,현미,[7028633],1
2135,현미누룽지,현미누룽지,[7024523],1
2136,현미밥,현미밥,"[7019178, 7022984, 7023761, 7030757, 7032112, 7033798]",6
2137,현미식초,현미식초,"[7022356, 7025079]",2
2138,호두,호두,"[7017108, 7019945, 7020176, 7020286, 7020958, 7020964, 7021597, 7022241, 7024079, 7024502, 7027458, 7028292, 7029068]",13
2139,호두 반태,호두반태,[7017913],1
2140,호두식빵,호두식빵,[7026126],1
2141,호랑이콩,호랑이콩,[7037576],1
2142,호밀빵,호밀빵,[7019199],1
2143,호박,호박,"[7017646, 7017738, 7018013, 7018022, 7018042, 7018317, 7018456, 7018983, 7019126, 7019143, 7019974, 7020265, 7022605, 7022935, 7025616, 7027136, 7029571, 7035630, 7036425]",19
2144,호박 고구마,호박고구마,"[7025399, 7031638]",2
2145,호박고지 데친것,호박고지데친것,[7020471],1
2146,호박 볶음,호박볶음,[7018638],1
2147,호박씨,호박씨,"[7018598, 7019064, 7019485, 7021652, 7029068]",5
2148,호박잎,호박잎,"[7024946, 7030314]",2
2149,호지차파우더,호지차파우더,[7030532],1
2150,혼다시,혼다시,[7018574],1
2151,혼합 쌀,혼합쌀,[7023406],1
2152,홀그레인,홀그레인,[7018129],1
2153,홀그레인 머스타드,홀그레인머스타드,"[7017484, 7017959, 7018577, 7019672, 7019955, 7020150, 7020315, 7020509, 7021667, 7021797, 7023077, 7023496, 7025500, 7027524, 7031061]",15
2154,홀 그레인 머스터드,홀그레인머스터드,"[7018129, 7019292, 7021405, 7021409, 7024553, 7027688, 7028104, 7029088, 7033242, 7033370, 7033378]",11
2155,홀그레인머스터드소스,홀그레인머스터드소스,[7032652],1
2156,홀스래디쉬,홀스래디쉬,[7023299],1
2157,홀토마토,홀토마토,"[7024033, 7024441, 7024442]",3
2158,홀토마토캔,홀토마토캔,[7019917],1
2159,홍가리비,홍가리비,"[7021400, 7039262]",2
2160,홍갓,홍갓,"[7037475, 7038383, 7038916]",3
2161,홍게간장,홍게간장,"[7017306, 7023166, 7025527]",3
2162,홍게 맛간장,홍게맛간장,"[7025403, 7037340]",2
2163,홍게 액젓,홍게액젓,"[7017410, 7020008]",2
2164,홍고추,홍고추,"[7016816, 7017003, 7017004, 7017021, 7017052, 7017110, 7017138, 7017176, 7017181, 7017229, 7017289, 7017306, 7017347, 7017432, 7017464, 7017465, 7017471, 7017519, 7017702, 7017706, 7017745, 7017780, 7017794, 7017864, 7017870, 7018033, 7018038, 7018039, 7018070, 7018195, 7018291, 7018390, 7018398, 7018456, 7018499, 7018524, 7018535, 7018567, 7018576, 7018740, 7018814, 7018820, 7018952, 7018979, 7019046, 7019072, 7019163, 7019212, 7019217, 7019284, 7019355, 7019357, 7019408, 7019434, 7019495, 7019521, 7019522, 7019601, 7019604, 7019668, 7019699, 7019733, 7019851, 7019856, 7020111, 7020264, 7020265, 7020269, 7020386, 7020424, 7020447, 7020548, 7020593, 7020606, 7020620, 7020666, 7020741, 7020748, 7020805, 7020841, 7020864, 7020883, 7021186, 7021257, 7021322, 7021364, 7021410, 7021430, 7021436, 7021479, 7021493, 7021521, 7021536, 7021539, 7021550, 7021552, 7021599, 7021617, 7021644, 7021645, 7021718, 7021867, 7022040, 7022215, 7022233, 7022298, 7022352, 7022373, 7022387, 7022518, 7022526, 7022542, 7022624, 7022673, 7022684, 7022747, 7022847, 7022935, 7023050, 7023078, 7023258, 7023288, 7023389, 7023475, 7023493, 7023511, 7023570, 7023714, 7023727, 7023779, 7023780, 7023820, 7023955, 7024109, 7024405, 7024478, 7024508, 7024511, 7024512, 7024548, 7024610, 7024896, 7025108, 7025134, 7025304, 7025505, 7025625, 7025722, 7025762, 7025838, 7025856, 7025890, 7025988, 7026006, 7026035, 7026182, 7026187, 7026354, 7026595, 7026912, 7027102, 7027105, 7027360, 7027443, 7027731, 7027796, 7027917, 7028099, 7028140, 7028155, 7028551, 7028673, 7028764, 7028823, 7028974, 7029077, 7029089, 7029159, 7029209, 7029264, 7029387, 7029566, 7029804, 7029903, 7029913, 7030216, 7030242, 7030394, 7030671, 7030960, 7031022, 7031055, 7031057, 7031227, 7031279, 7031818, 7031884, 7031920, 7031965, 7032159, 7032189, 7032246, 7032334, 7032421, 7032529, 7032645, 7032677, 7032984, 7033247, 7033312, 7033358, 7033492, 7033798, 7034057, 7034220, 7034233, 7034333, 7034394, 7034396, 7034769, 7035206, 7035222, 7035258, 7036309, 7036849, 7039957]",226
2165,홍두깨살,홍두깨살,[7028577],1
2166,홍어무침,홍어무침,"[7016814, 7033617]",2
2167,홍 진미채,홍진미채,"[7019213, 7021414]",2
2168,홍차잎,홍차잎,[7020262],1
2169,홍청양 고추,홍청양고추,"[7027464, 7027669]",2
2170,홍초,홍초,[7018349],1
2171,홍 파프리카,홍파프리카,[7020558],1
2172,홍피망,홍피망,[7017757],1
2173,홍합,홍합,"[7016979, 7021630]",2
2174,홍합살,홍합살,"[7016939, 7018060, 7020148, 7022180]",4
2175,화이트 발사믹,화이트발사믹,[7027688],1
2176,화이트 발사믹 글레이즈,화이트발사믹글레이즈,[7028386],1
2177,화이트발사믹식초,화이트발사믹식초,"[7019596, 7027076, 7030999, 7037881]",4
2178,화이트와인,화이트와인,"[7017369, 7023727, 7024270]",3
2179,화이트와인식초,화이트와인식초,[7032012],1
2180,화이트 초코칩,화이트초코칩,[7025854],1
2181,화이트초콜릿,화이트초콜릿,"[7022937, 7026347, 7027217, 7029877, 7030761]",5
2182,화이트커버춰,화이트커버춰,[7023280],1
2183,화이트코팅초콜릿,화이트코팅초콜릿,[7019368],1
2184,화조유,화조유,[7021775],1
2185,황기,황기,"[7026182, 7030363]",2
2186,황도복숭아,황도복숭아,[7030303],1
2187,황설탕,황설탕,"[7017042, 7017110, 7017112, 7017147, 7017835, 7018215, 7018464, 7018467, 7018598, 7018928, 7019284, 7019505, 7019553, 7019657, 7019699, 7019733, 7019850, 7019931, 7020066, 7020424, 7020964, 7021327, 7021430, 7021433, 7021485, 7021546, 7022026, 7022125, 7022215, 7022352, 7022945, 7023650, 7023868, 7024033, 7024734, 7025854, 7026912, 7027524, 7028016, 7029337, 7030130, 7030566, 7032546, 7034483, 7037331]",45
2188,황치즈파우더,황치즈파우더,"[7026347, 7026701]",2
2189,황태,황태,"[7019128, 7019521, 7027360, 7032133]",4
2190,황태머리,황태머리,[7026000],1
2191,황태 북어,황태북어,[7020015],1
2192,황태채,황태채,"[7017087, 7017116, 7017821, 7019030, 7022602, 7026916, 7027348, 7037290]",8
2193,황태채소 육수,황태채소육수,[7026475],1
2194,황태포,황태포,[7023475],1
2195,회,회,"[7020667, 7029614]",2
2196,후랑크 소세지,후랑크소세지,"[7021569, 7026099, 7026238, 7027746]",4
2197,후르츠칵테일,후르츠칵테일,[7021375],1
2198,후리가케,후리가케,"[7017960, 7018923]",2
2199,후추,후추,"[7016820, 7016824, 7016873, 7016893, 7016909, 7016936, 7016948, 7016952, 7016973, 7017002, 7017003, 7017007, 7017009, 7017014, 7017021, 7017023, 7017025, 7017058, 7017079, 7017084, 7017089, 7017096, 7017097, 7017138, 7017172, 7017174, 7017176, 7017181, 7017183, 7017197, 7017198, 7017200, 7017284, 7017288, 7017289, 7017341, 7017342, 7017353, 7017357, 7017369, 7017386, 7017388, 7017397, 7017403, 7017471, 7017494, 7017499, 7017537, 7017569, 7017594, 7017596, 7017602, 7017617, 7017646, 7017663, 7017694, 7017706, 7017714, 7017738, 7017743, 7017747, 7017798, 7017812, 7017821, 7017855, 7017864, 7017890, 7017896, 7017921, 7017959, 7017967, 7017970, 7017981, 7018012, 7018072, 7018078, 7018096, 7018098, 7018100, 7018104, 7018107, 7018111, 7018129, 7018188, 7018197, 7018210, 7018219, 7018258, 7018264, 7018265, 7018266, 7018286, 7018288, 7018313, 7018317, 7018325, 7018349, 7018429, 7018452, 7018458, 7018491, 7018513, 7018515, 7018518, 7018535, 7018537, 7018562, 7018568, 7018572, 7018576, 7018596, 7018617, 7018701, 7018727, 7018734, 7018735, 7018748, 7018786, 7018791, 7018814, 7018818, 7018825, 7018844, 7018855, 7018890, 7018897, 7018901, 7018903, 7018908, 7018952, 7018980, 7018991, 7019005, 7019007, 7019008, 7019042, 7019044, 7019063, 7019082, 7019083, 7019118, 7019123, 7019126, 7019146, 7019199, 7019212, 7019217, 7019281, 7019284, 7019306, 7019308, 7019325, 7019353, 7019364, 7019387, 7019396, 7019402, 7019408, 7019409, 7019418, 7019424, 7019442, 7019455, 7019457, 7019461, 7019465, 7019467, 7019470, 7019502, 7019538, 7019547, 7019553, 7019555, 7019584, 7019586, 7019601, 7019604, 7019623, 7019625, 7019630, 7019667, 7019668, 7019670, 7019699, 7019720, 7019733, 7019754, 7019777, 7019783, 7019786, 7019810, 7019827, 7019831, 7019840, 7019856, 7019874, 7019890, 7019892, 7019911, 7019917, 7019920, 7019936, 7019944, 7019947, 7019949, 7019974, 7019985, 7019996, 7020039, 7020046, 7020048, 7020075, 7020097, 7020102, 7020107, 7020111, 7020128, 7020150, 7020163, 7020180, 7020210, 7020218, 7020224, 7020250, 7020251, 7020269, 7020283, 7020288, 7020292, 7020309, 7020314, 7020317, 7020331, 7020339, 7020342, 7020369, 7020387, 7020393, 7020424, 7020429, 7020445, 7020447, 7020508, 7020510, 7020538, 7020548, 7020606, 7020609, 7020614, 7020615, 7020620, 7020632, 7020641, 7020673, 7020694, 7020713, 7020738, 7020748, 7020765, 7020801, 7020842, 7020894, 7020922, 7021064, 7021066, 7021080, 7021084, 7021091, 7021106, 7021114, 7021116, 7021155, 7021162, 7021164, 7021167, 7021205, 7021210, 7021219, 7021262, 7021263, 7021269, 7021278, 7021280, 7021283, 7021288, 7021293, 7021297, 7021336, 7021338, 7021350, 7021351, 7021352, 7021359, 7021366, 7021373, 7021386, 7021409, 7021411, 7021416, 7021430, 7021434, 7021461, 7021472, 7021482, 7021485, 7021492, 7021507, 7021512, 7021525, 7021528, 7021531, 7021535, 7021543, 7021548, 7021550, 7021565, 7021593, 7021598, 7021645, 7021666, 7021674, 7021678, 7021797, 7021868, 7021869, 7021871, 7021881, 7021885, 7021925, 7021953, 7021957, 7022011, 7022070, 7022072, 7022121, 7022143, 7022164, 7022168, 7022216, 7022229, 7022247, 7022249, 7022261, 7022270, 7022373, 7022409, 7022442, 7022454, 7022455, 7022482, 7022515, 7022569, 7022630, 7022667, 7022675, 7022684, 7022690, 7022695, 7022719, 7022747, 7022828, 7022858, 7022859, 7022875, 7022876, 7022883, 7022887, 7022892, 7022899, 7023004, 7023017, 7023026, 7023034, 7023077, 7023252, 7023335, 7023344, 7023353, 7023391, 7023395, 7023404, 7023457, 7023509, 7023526, 7023542, 7023557, 7023568, 7023572, 7023639, 7023675, 7023722, 7023727, 7023918, 7023925, 7023952, 7023955, 7024002, 7024033, 7024119, 7024137, 7024201, 7024270, 7024426, 7024545, 7024580, 7024607, 7024668, 7024669, 7024671, 7024672, 7024684, 7024697, 7024705, 7024743, 7024809, 7024814, 7024825, 7024961, 7025034, 7025093, 7025096, 7025102, 7025183, 7025216, 7025256, 7025403, 7025437, 7025468, 7025483, 7025500, 7025501, 7025577, 7025626, 7025671, 7025679, 7025718, 7025762, 7025806, 7025838, 7025897, 7025990, 7026010, 7026035, 7026049, 7026070, 7026126, 7026218, 7026261, 7026272, 7026287, 7026439, 7026518, 7026550, 7026609, 7026615, 7026699, 7026760, 7026832, 7026912, 7026933, 7026935, 7027007, 7027097, 7027105, 7027151, 7027235, 7027279, 7027282, 7027304, 7027314, 7027332, 7027340, 7027360, 7027518, 7027519, 7027524, 7027543, 7027557, 7027560, 7027561, 7027688, 7027764, 7027778, 7027824, 7027866, 7027868, 7027913, 7027928, 7027932, 7028100, 7028126, 7028140, 7028141, 7028151, 7028199, 7028221, 7028229, 7028288, 7028313, 7028383, 7028388, 7028392, 7028409, 7028463, 7028577, 7028588, 7028629, 7028648, 7028713, 7028744, 7028803, 7029027, 7029028, 7029049, 7029070, 7029072, 7029081, 7029087, 7029088, 7029091, 7029131, 7029140, 7029167, 7029175, 7029194, 7029202, 7029264, 7029294, 7029300, 7029415, 7029480, 7029481, 7029565, 7029620, 7029684, 7029686, 7029706, 7029767, 7029804, 7029823, 7029954, 7029958, 7029984, 7029987, 7029992, 7030000, 7030046, 7030054, 7030062, 7030132, 7030143, 7030227, 7030242, 7030280, 7030363, 7030390, 7030403, 7030482, 7030605, 7030618, 7030726, 7030737, 7030757, 7030896, 7030917, 7030922, 7030934, 7030961, 7030982, 7030999, 7031037, 7031064, 7031128, 7031248, 7031310, 7031343, 7031345, 7031359, 7031400, 7031515, 7031522, 7031530, 7031539, 7031570, 7031635, 7031650, 7031740, 7031756, 7031897, 7031913, 7031920, 7031943, 7031967, 7032030, 7032133, 7032241, 7032267, 7032411, 7032417, 7032421, 7032529, 7032546, 7032568, 7032645, 7032843, 7032886, 7033090, 7033242, 7033319, 7033358, 7033374, 7033492, 7033513, 7033608, 7033638, 7033650, 7033714, 7033798, 7033892, 7033945, 7033948, 7033954, 7033977, 7034022, 7034220, 7034273, 7034313, 7034333, 7034396, 7034569, 7034585, 7035093, 7035117, 7035279, 7035394, 7035451, 7035581, 7035630, 7035757, 7035824, 7035826, 7035858, 7035927, 7036041, 7036254, 7036298, 7036333, 7036348, 7036541, 7036571, 7036575, 7036904, 7037096, 7037175, 7037752, 7037872, 7038236, 7038242, 7038993, 7039262, 7039957, 7040047, 7040500, 7040988]",664
